timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/03 02:16:28.173, 50383, 95830, 0,8899140
2026/09/03 02:16:43.240, 50383, 95830, 0,18649112
2026/09/03 02:16:58.306, 50383, 95830, 0,9575808
2026/09/03 02:17:13.378, 50383, 95830, 0,15008852
2026/09/03 02:17:28.453, 50383, 95830, 0,8738812
2026/09/03 02:17:43.499, 50383, 95830, 0,8784300
2026/09/03 02:17:58.568, 50383, 95830, 0,14662240
2026/09/03 02:18:13.635, 50383, 95830, 0,10169156
2026/09/03 02:18:28.709, 50383, 95830, 95,9098732
2026/09/03 02:18:43.785, 50383, 95830, 0,9184276
2026/09/03 02:18:58.859, 54383, 95830, 0,8768044
2026/09/03 02:19:13.934, 54383, 95830, 0,13485280
2026/09/03 02:19:29.008, 54383, 95830, 0,11204132
2026/09/03 02:19:44.128, 54383, 95830, 0,15352456
2026/09/03 02:19:59.168, 54383, 95830, 0,12285860
2026/09/03 02:20:14.260, 54383, 95830, 0,13001676
2026/09/03 02:20:29.354, 54383, 95830, 0,8781000
2026/09/03 02:20:44.430, 54383, 95830, 0,12405720
2026/09/03 02:20:59.480, 54383, 95830, 0,8985960
2026/09/03 02:21:14.559, 55370, 95830, 4,10325252
2026/09/03 02:21:29.614, 55422, 95830, 42,15693504
2026/09/03 02:21:44.689, 55422, 95830, 32,9238176
2026/09/03 02:21:59.764, 54383, 95830, 0,14720260
2026/09/03 02:22:14.840, 54383, 95830, 0,8853192
2026/09/03 02:22:29.883, 54383, 95830, 0,14389548
2026/09/03 02:22:44.952, 54383, 95830, 0,9065568
2026/09/03 02:23:00.025, 54383, 95830, 0,14182792
2026/09/03 02:23:15.070, 54383, 95830, 0,14080668
2026/09/03 02:23:30.151, 54383, 95830, 0,8834200
2026/09/03 02:23:45.234, 54383, 95830, 0,17973840
2026/09/03 02:24:00.308, 54383, 95830, 0,9017372
2026/09/03 02:24:15.378, 54383, 95830, 0,13121372
2026/09/03 02:24:30.440, 54383, 95830, 0,15237292
2026/09/03 02:24:45.506, 54383, 95830, 0,11511048
2026/09/03 02:25:00.546, 54383, 95830, 0,18025440
2026/09/03 02:25:15.620, 54383, 95830, 0,8961552
2026/09/03 02:25:30.695, 54383, 95830, 0,13704276
2026/09/03 02:25:45.767, 54383, 95830, 0,9151596
2026/09/03 02:26:00.858, 54383, 95830, 0,14411692
2026/09/03 02:26:15.925, 54383, 95830, 0,9648784
2026/09/03 02:26:30.994, 54383, 95830, 0,15177540
2026/09/03 02:26:46.064, 54383, 95830, 0,9026968
2026/09/03 02:27:01.129, 54383, 95830, 0,15738112
2026/09/03 02:27:16.180, 54383, 95830, 0,9139972
2026/09/03 02:27:31.242, 54383, 95830, 0,9804556
2026/09/03 02:27:46.310, 54383, 95830, 0,13817080
2026/09/03 02:28:01.378, 54383, 95830, 0,8871216
2026/09/03 02:28:16.445, 54383, 95830, 0,17944028
